id,url,question,answer
2417,http://www.freebase.com/view/en/northern_ireland,who does northern ireland belong to?,United Kingdom
2418,http://www.freebase.com/view/en/allen_iverson,who does allen iverson play for now 2010?,Point guard
2419,http://www.freebase.com/view/en/abraham_lincoln,what party was lincoln affiliated with?,Illinois Republican Party
2420,http://www.freebase.com/view/en/islam,where do islamic people go to worship?,Mosque
2421,http://www.freebase.com/view/en/kirk_herbstreit,where did kirk herbstreit?,College GameDay
2422,http://www.freebase.com/view/en/american_people_of_the_united_states,where did american troops fight in ww1?,Why Race Mattered in Barack Obama's Re-election
2423,http://www.freebase.com/view/en/taoism,what god does taoism believe in?,Tao Te Ching
2424,http://www.freebase.com/view/en/kris_humphries,what college did kris humphries play for?,University of Minnesota
2425,http://www.freebase.com/view/en/wyatt_earp,what gunfight is wyatt earp most famous for?,Gunfight at the O.K. Corral
2426,http://www.freebase.com/view/en/maine,what does the maine state flag look like?,Flag of Maine
2427,http://www.freebase.com/view/en/mali,what do mali people speak?,French Language
2428,http://www.freebase.com/view/en/john_garcia,who is john garcia?,Singer
2429,http://www.freebase.com/view/en/japan,what type of government does japan currently have?,Constitutional monarchy
2430,http://www.freebase.com/view/en/israelis,what do israeli people speak?,Yiddish Language
2431,http://www.freebase.com/view/en/george_washington,what year did george washington become the president?,George Washington 1789 presidential inauguration
2432,http://www.freebase.com/view/en/lyndon_b_johnson,what did lbj die of?,Myocardial infarction
2433,http://www.freebase.com/view/en/italy,what is the main language spoken in italy?,Italian Language
2434,http://www.freebase.com/view/en/muhammad,who was the first wife of prophet muhammad?,Khadija bint Khuwaylid
2435,http://www.freebase.com/view/en/george_soros,what does george soros believe?,Atheism
2436,http://www.freebase.com/view/en/paris,on which river is paris?,Seine
2437,http://www.freebase.com/view/en/sam_houston,who was sam houston answers?,Soldier
2438,http://www.freebase.com/view/en/sherri_shepherd,who is sherri shepherd's new husband?,Lamar Sally
2439,http://www.freebase.com/view/en/kevin_garnett,who did kevin garnett play for before celtics?,Minnesota Timberwolves
2440,http://www.freebase.com/view/en/peter_griffin,who the voice of peter griffin?,Seth MacFarlane
2441,http://www.freebase.com/view/en/dawn_french,what is the name of dawn french's first novel?,Absolutely Fabulous
2442,http://www.freebase.com/view/en/california,who is the governor of california 2010?,Arnold Schwarzenegger
2443,http://www.freebase.com/view/en/paris,which paris airport is closest to the city center?,Paris Orly Airport
2444,http://www.freebase.com/view/en/st_louis_cardinals,where is st louis cardinals stadium?,Busch Stadium
2445,http://www.freebase.com/view/en/dell,where are dell products manufactured?,Texas
2446,http://www.freebase.com/view/en/manny_pacquiao,where does manny pacquiao live?,South Cotabato
2447,http://www.freebase.com/view/en/17_kids_and_counting,when were the duggar kids born?,United States of America
2448,http://www.freebase.com/view/en/hatshepsut,where did pharaoh hatshepsut live?,Eighteenth Dynasty of Egypt
2449,http://www.freebase.com/view/en/united_kingdom,what four countries are in the united kingdom?,Wales
2450,http://www.freebase.com/view/en/riannah,what record label is rihanna signed to 2012?,Def Jam Recordings
2451,http://www.freebase.com/view/en/sam_bradford,who does sam bradford play for?,St. Louis Rams
2452,http://www.freebase.com/view/en/seminole,where did the seminole native americans live?,Indigenous peoples of the Southeastern Woodlands
2453,http://www.freebase.com/view/en/plymouth_iowa,what county is plymouth ia in?,Cerro Gordo County
2454,http://www.freebase.com/view/en/ontario_international_airport,what airlines fly into ontario international airport?,West Air
2455,http://www.freebase.com/view/en/kurt_vonnegut,what school did kurt vonnegut go to?,Cornell University
2456,http://www.freebase.com/view/en/everglades,what kind of biome is the everglades?,Wetland
2457,http://www.freebase.com/view/en/henry_hudson,where did henry hudson come from?,United Kingdom
2458,http://www.freebase.com/view/en/costa_rica,which continent is costa rica located?,North America
2459,http://www.freebase.com/view/en/halle_berry,what movies has halle berry starred in?,Jungle Fever
2460,http://www.freebase.com/view/en/israel,what was the capital of ancient israel?,Jerusalem
2461,http://www.freebase.com/view/en/muhammad_iqbal,where is tomb of allama iqbal?,Lahore
2462,http://www.freebase.com/view/en/united_states,who does the united states export the most to?,Canada
2463,http://www.freebase.com/view/en/sony_ericsson,where is sony ericsson based?,London
2464,http://www.freebase.com/view/en/michael_jordan,what school did michael jordan go to?,University of North Carolina at Chapel Hill
2465,http://www.freebase.com/view/en/singapore,what do you speak in singapore?,Malay Language
2466,http://www.freebase.com/view/en/reggie_bush,where is reggie bush from?,Spring Valley
2467,http://www.freebase.com/view/en/sara_paxton,what has sara paxton been in?,Durango Kids
2468,http://www.freebase.com/view/en/isaac_newton,what primary school did sir isaac newton go to?,"The King's School, Grantham"
2469,http://www.freebase.com/view/en/egypt,what's the egyptian currency?,Egyptian pound
2470,http://www.freebase.com/view/en/roman_empire,which roman god goddess are you?,Vitellius
2471,http://www.freebase.com/view/en/canada,what countries does canada export wheat to?,Japan
2472,http://www.freebase.com/view/en/china,what kind of economy does china has?,Socialist state
2473,http://www.freebase.com/view/en/mexican_federal_district,what is mexico city time zone?,Central Time Zone
2474,http://www.freebase.com/view/en/fa_cup,who won the fa cup in 2008?,Portsmouth F.C.
2475,http://www.freebase.com/view/en/jacob_black,who plays jacob black in the twilight movies?,Taylor Lautner
2476,http://www.freebase.com/view/en/indianapolis_colts,who is the head coach of the indianapolis colts?,Chuck Pagano
2477,http://www.freebase.com/view/en/rob_kardashian,who is rob kardashian dating now 2012?,Rita Ora
2478,http://www.freebase.com/view/en/syracuse_university,what is the syracuse university mascot?,Otto the Orange
2479,http://www.freebase.com/view/en/honda,where does honda play soccer?,Chief Executive Officer
2480,http://www.freebase.com/view/en/toronto,what time zone is ontario toronto?,North American Eastern Time Zone
2481,http://www.freebase.com/view/en/augusta,where is augusta golf masters?,Richmond County
2482,http://www.freebase.com/view/en/japan,what government did japan have?,Parliamentary system
2483,http://www.freebase.com/view/en/river_shannon,where does the shannon river end?,Shannon Estuary
2484,http://www.freebase.com/view/en/e_stanley_kroenke,what all does stan kroenke own?,St. Louis Rams
2485,http://www.freebase.com/view/en/china,what countries does china border?,Pakistan
2486,http://www.freebase.com/view/en/donald_trump,what university did donald trump graduate from?,The Kew-Forest School
2487,http://www.freebase.com/view/en/mitch_hedberg,what drug did mitch hedberg overdose on?,Heroin overdose
2488,http://www.freebase.com/view/en/erik_erikson,what were erik erikson's theories?,Developmental psychology
2489,http://www.freebase.com/view/en/austraila,what the australian liberal party stands for?,Australia
2490,http://www.freebase.com/view/en/british_columbia,what is british columbia?,Canadian province
2491,http://www.freebase.com/view/en/austria,what language do you speak in austria?,Austrian German
2492,http://www.freebase.com/view/en/philippines,what does the philippines flag represent?,Flag of the Philippines
2493,http://www.freebase.com/view/en/rosemary_clooney,who was rosemary clooney married to?,José Ferrer
2494,http://www.freebase.com/view/en/roger_moore,where did roger moore live?,England
2495,http://www.freebase.com/view/en/oakland_raiders,who's the oakland raiders head coach?,Dennis Allen
2496,http://www.freebase.com/view/en/portuguese,where is portuguese language spoken?,Brazil
2497,http://www.freebase.com/view/en/garth_brooks,who is married to garth brooks?,Trisha Yearwood
2498,http://www.freebase.com/view/en/adolf_hitler,what political party was hitler the leader of?,Nazi Party
2499,http://www.freebase.com/view/en/plaxico_burress,who did plaxico burress sign with 2012?,Pittsburgh Steelers
2500,http://www.freebase.com/view/en/zach_galifianakis,who does zach galifianakis play in the hangover?,Alan Garner
2501,http://www.freebase.com/view/en/lois_griffin,who plays lois in family guy?,Alex Borstein
2502,http://www.freebase.com/view/en/dwight_d_eisenhower,what state did dwight d. eisenhower live in?,Pennsylvania
2503,http://www.freebase.com/view/en/benjamin_franklin,what are 2 inventions benjamin franklin is credited with creating?,Lightning rod
2504,http://www.freebase.com/view/en/carmen_electra,where did carmen electra grow up?,Sharonville
2505,http://www.freebase.com/view/en/vanderbilt_university,what is vanderbilt university mascot?,Mr. Commodore
2506,http://www.freebase.com/view/en/benjamin_franklin,what famous book did benjamin franklin wrote?,Poor Richard's Almanac of 1739
2507,http://www.freebase.com/view/en/adam_levine,what band does adam levine sing for?,Maroon 5
2508,http://www.freebase.com/view/en/brian_williams,where did brian williams go to college?,George Washington University
2509,http://www.freebase.com/view/en/robert_hooke,where did robert hooke get his education?,"Wadham College, Oxford"
2510,http://www.freebase.com/view/en/harry_s_truman,what country did truman lead?,United States of America
2511,http://www.freebase.com/view/en/argentina,what is language in argentina?,Yiddish Language
2512,http://www.freebase.com/view/en/greece,which island in greece?,Ionian Islands
2513,http://www.freebase.com/view/en/fa_cup,who has won the most fa cup?,Liverpool F.C.
2514,http://www.freebase.com/view/en/kansas,what time is kansas in?,Mountain Time Zone
2515,http://www.freebase.com/view/en/san_diego,what time is in san diego california?,Pacific Time Zone
2516,http://www.freebase.com/view/en/italy,what landforms are found in italy?,Italian Peninsula
2517,http://www.freebase.com/view/en/tropical_storm_irene,when did hurricane irene hit ct?,2011 Atlantic hurricane season
2518,http://www.freebase.com/view/en/michael_jackson,who did michael jackson play in the wiz?,Scarecrow
2519,http://www.freebase.com/view/en/osama_bin_laden,what is osama bin laden race?,Saudi Arabia
2520,http://www.freebase.com/view/en/gregor_mendel,what was gregor mendel known for?,Scientist
2521,http://www.freebase.com/view/en/charlie_sheen,what drugs does charlie sheen do?,Cannabis
2522,http://www.freebase.com/view/en/assyria,what is the capital city of assyrian empire?,Assur
2523,http://www.freebase.com/view/en/english,which countries speak english?,Canada
2524,http://www.freebase.com/view/en/michael_jackson,what disease michael jackson?,Mysophobia
2525,http://www.freebase.com/view/en/jerry_spinelli,where did jerry spinelli go to college?,Johns Hopkins University
2526,http://www.freebase.com/view/en/cordova,what is the zip code for cordova tn?,99574
2527,http://www.freebase.com/view/en/julia_gillard,what is julia gillard party?,Queensland Labor Party
2528,http://www.freebase.com/view/en/turkish_language,what is the origin of the turkish language?,Altaic languages
2529,http://www.freebase.com/view/en/tom_brady,when did tom brady join the patriots?,2001 NFL season
2530,http://www.freebase.com/view/en/isaac_newton,what is isaac newton famous for?,Physicist
